event_id,session_id,event_ts,event_type,user_id,ip,user_agent,property_id,view_duration_sec,enquiry_flag,favorite_flag
06873480-cd59-4c94-ba2b-6b7709d52057,sess-0397,2026-03-11T19:15:00,property_view,visitor-0312,203.0.113.10,Mozilla/Windows,PROP-0043,273,false,false
b9bb6ef1-00a7-40fe-9ccd-9a33bb057e6c,sess-0025,2026-03-06T20:07:00,property_view,visitor-0775,203.0.113.11,Mozilla/Windows,PROP-0011,78,false,false
18b64e38-20d9-4f32-a2e5-60f17548bf2f,sess-0154,2026-01-31T11:22:00,property_view,visitor-0292,203.0.113.10,Mozilla/Windows,PROP-0147,381,false,false
c6266893-d18e-4c83-83ed-25a7a75ec29f,sess-0265,2026-02-01T09:20:00,property_view,visitor-0597,203.0.113.11,Mozilla/iPhone,PROP-0035,413,false,false
b994caff-4ca0-4acc-8e9d-daac26a30acc,sess-0032,2026-02-22T09:05:00,property_view,visitor-0436,203.0.113.10,Mozilla/Windows,PROP-0027,258,false,false
9f446f11-0de9-425e-87cb-611e6f090bbc,sess-0136,2026-02-21T21:55:00,property_view,visitor-0599,203.0.113.11,Mozilla/Windows,PROP-0019,231,false,false
ceaa41ba-1e88-4f99-bba7-708bde2b1c0f,sess-0365,2026-01-19T10:31:00,property_view,visitor-0469,203.0.113.11,Mozilla/iPhone,PROP-0123,375,false,false
fe70a27e-96e2-4778-b8aa-29b347462dd0,sess-0383,2026-02-28T22:02:00,property_view,visitor-0161,203.0.113.10,Mozilla/Windows,PROP-0131,204,false,false
606da227-bd0b-4fe9-a8e9-747a995d4098,sess-0293,2026-01-15T09:23:00,property_view,visitor-0297,192.0.2.25,Mozilla/iPhone,PROP-0027,93,false,false
3b76bcb4-9275-4466-8a8f-ba2cb44894af,sess-0074,2026-03-04T08:50:00,property_view,visitor-0146,203.0.113.11,Mozilla/Windows,PROP-0075,230,false,true
ca7f067b-5d39-4c43-8a52-ee7d65a72173,sess-0281,2026-03-04T08:07:00,property_view,visitor-0358,203.0.113.13,Mozilla/iPhone,PROP-0075,37,false,false
7970d1ae-8fc6-46b4-bca5-2acd7b8eeb82,sess-0369,2026-02-13T21:30:00,property_view,visitor-0621,203.0.113.13,Mozilla/iPhone,PROP-0147,85,false,false
109c7b6b-1868-41c3-b72d-039fa77c8b71,sess-0320,2026-01-20T20:05:00,property_view,visitor-0681,192.0.2.20,Mozilla/Windows,PROP-0115,213,false,false
f6b4c35c-60df-45eb-9444-cb97b12c7f7f,sess-0143,2026-03-27T22:47:00,property_view,visitor-0662,203.0.113.11,Mozilla/iPhone,PROP-0099,99,false,false
afe2cce8-2714-4877-ba8e-8ab5279c3683,sess-0287,2026-02-09T09:41:00,property_view,visitor-0088,192.0.2.26,Mozilla/iPhone,PROP-0147,331,false,false
2e2306a3-3421-4eb8-b3d5-ec70f91751c7,sess-0338,2026-03-02T08:07:00,property_view,visitor-0545,192.0.2.24,Mozilla/iPhone,PROP-0011,24,false,false
ffa64b0f-44c7-4f59-bf2c-468c5064b030,sess-0274,2026-03-16T22:05:00,property_view,visitor-0622,203.0.113.12,Mozilla/iPhone,PROP-0051,316,false,true
24d47d17-4085-40a2-bde9-1071eddeaa55,sess-0271,2026-02-23T08:55:00,property_view,visitor-0325,203.0.113.11,Mozilla/iPhone,PROP-0003,61,false,false
c7eb9665-ecde-41f0-a0ba-4c4426665503,sess-0394,2026-01-19T10:16:00,property_view,visitor-0092,192.0.2.23,Mozilla/iPhone,PROP-0027,223,false,false
9f29562a-db75-43d2-b3c7-719d301d1154,sess-0030,2026-01-24T08:45:00,property_view,visitor-0306,192.0.2.25,Mozilla/iPhone,PROP-0011,178,false,false
891e90fc-7c6d-4b54-9d97-33808ccfbe53,sess-0123,2026-01-16T08:12:00,property_view,visitor-0771,203.0.113.13,Mozilla/Windows,PROP-0083,136,false,false
2c58f20d-849f-4099-a015-a6272857d488,sess-0238,2026-02-04T08:20:00,property_view,visitor-0567,203.0.113.11,Mozilla/Windows,PROP-0131,262,false,true
f25abb5e-f6be-420c-948b-44edc326a4b5,sess-0391,2026-03-17T09:15:00,property_view,visitor-0569,203.0.113.10,Mozilla/Windows,PROP-0059,79,false,false
a2e4978b-a46e-4dea-b9ec-4ea3be2af114,sess-0073,2026-03-23T11:50:00,property_view,visitor-0383,192.0.2.20,Mozilla/Windows,PROP-0107,101,false,false
3559ef72-3407-45aa-a8e5-340d10ddc936,sess-0001,2026-03-13T22:02:00,property_view,visitor-0476,203.0.113.11,Mozilla/Windows,PROP-0139,332,false,false
84169dfe-ca67-4521-b85e-5cefef688d76,sess-0129,2026-03-03T19:38:00,property_view,visitor-0697,203.0.113.10,Mozilla/iPhone,PROP-0043,194,false,false
0be59906-80a6-4fbf-bb82-4f7811365828,sess-0379,2026-02-06T08:10:00,property_view,visitor-0547,192.0.2.24,Mozilla/Windows,PROP-0051,168,false,false
0ab236d6-1116-4888-a125-2e57fdb14242,sess-0313,2026-02-05T21:13:00,property_view,visitor-0517,203.0.113.10,Mozilla/Windows,PROP-0027,177,false,false
701f1bd3-31fb-450e-8daf-f842d3866582,sess-0340,2026-02-27T19:15:00,property_view,visitor-0330,192.0.2.26,Mozilla/iPhone,PROP-0083,250,false,false
e383c1c8-9e8b-4dc3-b393-58610d8fdc51,sess-0244,2026-01-18T08:38:00,property_view,visitor-0005,203.0.113.10,Mozilla/Windows,PROP-0083,359,false,false
b283fe0f-a399-4401-8281-79963eb5de5c,sess-0333,2026-03-10T09:50:00,property_view,visitor-0667,192.0.2.21,Mozilla/iPhone,PROP-0139,30,false,false
bb4457aa-95c9-4c8a-80ca-41740e1332c7,sess-0091,2026-02-18T20:24:00,property_view,visitor-0787,192.0.2.27,Mozilla/Windows,PROP-0115,19,false,false
03812041-33ef-48ff-bfa1-07a3481d8bf0,sess-0144,2026-01-29T08:48:00,property_view,visitor-0697,203.0.113.12,Mozilla/Windows,PROP-0091,198,false,false
7c524b69-9a3d-42d9-bf15-2fc57a51affc,sess-0186,2026-01-29T11:31:00,property_view,visitor-0038,192.0.2.26,Mozilla/iPhone,PROP-0155,375,false,false
c691623e-d83e-4540-8904-a5dc3950c163,sess-0143,2026-03-23T21:07:00,property_view,visitor-0583,203.0.113.10,Mozilla/Windows,PROP-0051,102,false,false
f505e3f3-cb97-4c9d-8f00-e8cce98483bf,sess-0302,2026-03-14T10:04:00,property_view,visitor-0132,192.0.2.27,Mozilla/Windows,PROP-0147,80,false,false
4236ac9a-940c-4ce5-b39d-62e7a4c33d31,sess-0348,2026-02-05T11:54:00,property_view,visitor-0024,203.0.113.12,Mozilla/Windows,PROP-0147,369,false,false
5dfa3e9f-3ef2-4d2d-a9b7-d33f1869568c,sess-0329,2026-02-28T08:27:00,property_view,visitor-0690,203.0.113.13,Mozilla/Windows,PROP-0155,41,false,false
73753339-0ae5-4de2-9477-27563f13254d,sess-0349,2026-02-22T19:07:00,property_view,visitor-0531,203.0.113.11,Mozilla/Windows,PROP-0083,200,false,false
fa70cae6-e0df-4324-a88d-2087a9855426,sess-0003,2026-02-23T22:20:00,property_view,visitor-0402,203.0.113.12,Mozilla/iPhone,PROP-0011,56,false,false
ac03d7d6-68c6-4102-92c2-978f6011b1e2,sess-0128,2026-02-24T09:58:00,property_view,visitor-0202,203.0.113.12,Mozilla/iPhone,PROP-0003,174,false,false
0b6cee16-09be-4c76-8773-614457f36382,sess-0129,2026-01-04T20:53:00,property_view,visitor-0254,203.0.113.10,Mozilla/iPhone,PROP-0027,137,false,false
9d7800a4-0ca2-4dd1-8a70-ab1200cbe6f1,sess-0308,2026-01-31T09:49:00,property_view,visitor-0635,203.0.113.11,Mozilla/Windows,PROP-0011,63,false,false
5042a5c2-1133-4c2c-9095-e8479893fdd3,sess-0161,2026-01-08T08:24:00,property_view,visitor-0711,203.0.113.10,Mozilla/iPhone,PROP-0147,80,false,false
fbafb4e9-b10b-43c1-a20d-49ba54583c8c,sess-0053,2026-03-22T21:04:00,property_view,visitor-0694,203.0.113.10,Mozilla/iPhone,PROP-0115,41,false,false
761ecdd0-42e4-4551-b8fb-b592d148f55f,sess-0307,2026-02-22T11:55:00,property_view,visitor-0676,203.0.113.11,Mozilla/Windows,PROP-0099,247,false,false
f14ae709-855e-4869-9967-3fd11a445659,sess-0265,2026-02-13T08:29:00,property_view,visitor-0337,192.0.2.25,Mozilla/Windows,PROP-0107,70,false,false
007122f9-7df4-427f-b13c-c4569f2eff22,sess-0261,2026-01-25T10:40:00,property_view,visitor-0263,203.0.113.10,Mozilla/iPhone,PROP-0155,261,false,false
8bc8ec34-25dd-4675-93ea-4a2b725ea858,sess-0160,2026-01-06T08:08:00,property_view,visitor-0599,203.0.113.12,Mozilla/Windows,PROP-0115,348,false,false
e423b089-3625-4ead-9bdb-f5e9a53d1b54,sess-0159,2026-01-19T10:30:00,property_view,visitor-0618,192.0.2.24,Mozilla/iPhone,PROP-0075,203,false,false
3a39ad8d-6ed9-48fa-bfe2-eb24c0c8d65f,sess-0260,2026-01-19T08:15:00,property_view,visitor-0573,192.0.2.24,Mozilla/Windows,PROP-0131,231,false,false
d540dc8e-22b4-41b9-847e-41674a6053fe,sess-0342,2026-01-09T20:12:00,property_view,visitor-0488,192.0.2.26,Mozilla/Windows,PROP-0051,254,false,false
64126277-3e84-4ec9-9838-9d4c86117351,sess-0169,2026-02-12T19:26:00,property_view,visitor-0167,192.0.2.24,Mozilla/iPhone,PROP-0083,419,false,false
218ff974-b587-4761-b035-d4db3b5c4a76,sess-0118,2026-03-23T11:44:00,property_view,visitor-0478,203.0.113.12,Mozilla/Windows,PROP-0123,137,false,false
e1281817-8aff-432e-862a-dba0cff2b355,sess-0006,2026-01-24T08:23:00,property_view,visitor-0076,203.0.113.11,Mozilla/iPhone,PROP-0083,299,false,false
dd7cab5f-6836-4a34-b5e4-63da7aba3651,sess-0016,2026-03-16T20:02:00,property_view,visitor-0204,192.0.2.20,Mozilla/iPhone,PROP-0075,104,false,false
049f782d-971c-4730-b7c1-a8d9a5385e70,sess-0101,2026-03-12T11:11:00,property_view,visitor-0023,203.0.113.12,Mozilla/iPhone,PROP-0067,149,false,false
f2a2cbef-a8a9-4c2b-8719-3cb944be8930,sess-0108,2026-03-25T09:21:00,property_view,visitor-0313,192.0.2.27,Mozilla/Windows,PROP-0003,204,false,false
1acac07b-53f4-485e-9875-1270187d4fce,sess-0365,2026-03-21T21:56:00,property_view,visitor-0067,192.0.2.22,Mozilla/iPhone,PROP-0043,81,false,false
36575685-3f50-4807-94a8-58f1ddbc275c,sess-0220,2026-02-17T20:38:00,property_view,visitor-0652,192.0.2.23,Mozilla/iPhone,PROP-0051,38,false,false
1f6ccc0e-70ad-4404-a988-d1f0c90447f2,sess-0127,2026-02-07T10:20:00,property_view,visitor-0055,203.0.113.12,Mozilla/Windows,PROP-0147,158,false,false
cfd541e8-ec60-4ba8-ba96-cfa8fbd761f4,sess-0241,2026-01-27T09:50:00,property_view,visitor-0680,192.0.2.24,Mozilla/Windows,PROP-0131,100,false,false
833a0b47-174d-43f1-b230-4b9017b7ec2f,sess-0365,2026-03-01T11:20:00,property_view,visitor-0383,203.0.113.12,Mozilla/Windows,PROP-0129,262,false,false
72743d24-01f8-4da3-af39-f3bdf6ccf8b0,sess-0019,2026-02-21T14:41:00,property_view,visitor-0213,203.0.113.12,Mozilla/iPhone,PROP-0121,118,false,false
25e2f19f-c429-4eb7-9b8b-5ee45d628475,sess-0081,2026-02-24T13:36:00,property_view,visitor-0384,203.0.113.12,Mozilla/iPhone,PROP-0057,58,false,false
3ddccadd-2038-44fd-9d6b-6b3281757806,sess-0022,2026-02-15T11:37:00,property_view,visitor-0477,203.0.113.10,Mozilla/Windows,PROP-0017,187,false,false
00ddcb60-75ef-477f-b141-c56a8594af5f,sess-0196,2026-03-05T12:17:00,property_view,visitor-0026,203.0.113.12,Mozilla/iPhone,PROP-0113,134,false,false
96e824ce-5f8a-41ed-b364-7764a7b00216,sess-0280,2026-02-07T14:32:00,property_view,visitor-0660,203.0.113.12,Mozilla/iPhone,PROP-0017,156,false,false
570621d1-5548-455e-aa53-9fe7f95ff28c,sess-0171,2026-01-05T14:12:00,property_view,visitor-0202,203.0.113.10,Mozilla/Windows,PROP-0025,143,false,false
eee9f261-c1f1-48e4-8a06-d6989aff195a,sess-0134,2026-01-18T14:58:00,property_view,visitor-0009,203.0.113.10,Mozilla/Windows,PROP-0065,159,false,false
7c4b05ea-dded-4cb0-b84b-58161e0760cd,sess-0335,2026-03-25T10:30:00,property_view,visitor-0525,203.0.113.12,Mozilla/Windows,PROP-0097,91,false,false
9ce3865b-d833-41b3-a459-39497a843eda,sess-0265,2026-01-27T13:14:00,property_view,visitor-0602,203.0.113.10,Mozilla/Windows,PROP-0057,402,false,false
f9b1270b-e856-4022-b8c4-abaa655727d3,sess-0395,2026-02-10T11:27:00,property_view,visitor-0715,203.0.113.12,Mozilla/Windows,PROP-0113,239,false,false
21be8ded-07cd-4f88-b46b-522b5a59398d,sess-0378,2026-03-15T11:19:00,property_view,visitor-0010,203.0.113.10,Mozilla/Windows,PROP-0137,352,false,false
271857b6-9426-4435-a6b7-a748d2e79bb9,sess-0399,2026-03-29T13:48:00,property_view,visitor-0708,203.0.113.10,Mozilla/Windows,PROP-0081,181,false,false
8396bc21-8abf-4092-add3-f3f181f0af2e,sess-0323,2026-01-20T12:36:00,property_view,visitor-0618,203.0.113.10,Mozilla/Windows,PROP-0145,308,false,false
2818590e-dbec-4e93-91e2-69b23144c264,sess-0097,2026-01-09T14:24:00,property_view,visitor-0487,203.0.113.10,Mozilla/iPhone,PROP-0097,306,false,false
9596d037-2067-4f5e-b3bc-5196a11b2c39,sess-0017,2026-03-28T14:11:00,property_view,visitor-0706,203.0.113.10,Mozilla/Windows,PROP-0073,28,false,false
67cb42ce-ea3d-40c4-b5d6-c22489bc7a26,sess-0269,2026-01-30T12:42:00,property_view,visitor-0072,203.0.113.12,Mozilla/Windows,PROP-0017,203,false,false
34427d07-0d88-48a7-bc37-a145182c6584,sess-0057,2026-02-22T13:10:00,property_view,visitor-0133,203.0.113.12,Mozilla/Windows,PROP-0041,259,false,false
fbf1f17f-e9c7-466e-bb74-500210e9c0ac,sess-0364,2026-01-27T12:27:00,property_view,visitor-0681,203.0.113.10,Mozilla/Windows,PROP-0097,324,false,false
8a4af3ec-6440-4be6-ac21-3bc5b6f2ad07,sess-0104,2026-03-29T13:17:00,property_view,visitor-0008,203.0.113.13,Mozilla/Windows,PROP-0073,243,false,false
c8753fc0-6e2f-43e1-a6fe-1829f4c3cb92,sess-0292,2026-03-09T12:58:00,property_view,visitor-0503,203.0.113.13,Mozilla/Windows,PROP-0097,309,false,true
2efee390-971e-4b19-af20-d8b29f751414,sess-0365,2026-02-28T12:44:00,property_view,visitor-0305,203.0.113.10,Mozilla/iPhone,PROP-0017,104,false,false
13fc660b-9270-4918-8498-f7e11a77faaf,sess-0338,2026-02-28T13:58:00,property_view,visitor-0188,203.0.113.13,Mozilla/Windows,PROP-0041,63,false,false
8814f31b-9b5b-4fe2-8fb3-a17cede68307,sess-0322,2026-01-21T12:56:00,property_view,visitor-0551,203.0.113.10,Mozilla/iPhone,PROP-0009,49,false,false
2cc015f7-b83f-4a7c-a7cc-3d74a4d81840,sess-0040,2026-03-12T10:23:00,property_view,visitor-0774,203.0.113.12,Mozilla/iPhone,PROP-0049,407,false,false
154070a0-c310-4a8d-b127-f6584c732bc5,sess-0237,2026-01-27T14:02:00,property_view,visitor-0028,203.0.113.12,Mozilla/iPhone,PROP-0105,370,false,false
7ee7df97-8864-4100-8ff3-cb9a8ddb311f,sess-0020,2026-02-21T11:25:00,property_view,visitor-0011,203.0.113.12,Mozilla/iPhone,PROP-0113,378,false,false
ef1ae6c2-aa68-4f5b-9bc5-4478b0c1925f,sess-0337,2026-01-09T10:35:00,property_view,visitor-0249,203.0.113.12,Mozilla/Windows,PROP-0081,239,false,false
a3f6c122-ed01-49ec-938f-e803b440744b,sess-0091,2026-01-03T14:06:00,property_view,visitor-0302,203.0.113.10,Mozilla/iPhone,PROP-0065,394,false,false
371d2832-c97a-418f-ab9e-292d13aabe60,sess-0092,2026-01-20T13:22:00,property_view,visitor-0222,203.0.113.10,Mozilla/Windows,PROP-0017,360,false,false
75b8b51f-7b8b-48e1-bf8a-ad5af8179432,sess-0354,2026-03-08T10:24:00,property_view,visitor-0316,203.0.113.10,Mozilla/Windows,PROP-0113,321,false,true
82d5ee6b-2372-4176-9800-c0b57c571bd1,sess-0047,2026-02-17T11:12:00,property_view,visitor-0017,203.0.113.10,Mozilla/Windows,PROP-0097,22,false,false
eb89dda3-9ae3-4e97-9eb8-015ab5df9a92,sess-0086,2026-01-13T11:46:00,property_view,visitor-0046,203.0.113.10,Mozilla/Windows,PROP-0049,70,false,false
b05168ec-5b44-4b74-8e75-e95004379437,sess-0278,2026-03-21T11:59:00,property_view,visitor-0405,203.0.113.13,Mozilla/Windows,PROP-0081,76,false,false
9878c2bc-4451-4a13-8a9a-21b52f2924bf,sess-0162,2026-01-02T13:41:00,property_view,visitor-0013,203.0.113.12,Mozilla/iPhone,PROP-0025,249,false,false
67f8e15b-5197-41c3-92bd-e302a386ea73,sess-0155,2026-01-09T11:26:00,property_view,visitor-0786,203.0.113.13,Mozilla/Windows,PROP-0065,67,false,false
1d11d09c-4590-43b9-9ab9-240e5b52ea0f,sess-0324,2026-01-13T14:20:00,property_view,visitor-0714,203.0.113.10,Mozilla/iPhone,PROP-0145,409,false,false
8a84f490-6bf9-4c57-b786-02489e83de57,sess-0342,2026-03-30T12:54:00,property_view,visitor-0494,203.0.113.10,Mozilla/iPhone,PROP-0081,24,false,false
0af37a92-77f3-4464-895d-28c0ed18f9f6,sess-0301,2026-03-23T11:32:00,property_view,visitor-0722,203.0.113.12,Mozilla/Windows,PROP-0145,134,false,true
ff6aaefb-ca87-4b5a-9c33-258a731ff9fd,sess-0041,2026-02-24T11:39:00,property_view,visitor-0062,203.0.113.10,Mozilla/iPhone,PROP-0025,270,false,false
382c0023-fb53-42b6-975b-9ab934b5adad,sess-0372,2026-01-05T11:59:00,property_view,visitor-0613,203.0.113.12,Mozilla/Windows,PROP-0033,242,false,false
afc18641-427f-40e2-be3e-9dc58add61ac,sess-0213,2026-03-24T10:33:00,property_view,visitor-0664,203.0.113.10,Mozilla/Windows,PROP-0081,399,false,true
e551f688-c015-4bca-87d6-8b184394fa0d,sess-0341,2026-03-11T10:58:00,property_view,visitor-0255,203.0.113.12,Mozilla/Windows,PROP-0081,371,false,false
b9a3c976-4ca5-4eb7-b356-c1c80c5af3fe,sess-0004,2026-01-24T13:40:00,property_view,visitor-0067,203.0.113.12,Mozilla/Windows,PROP-0153,50,false,false
d5494929-0f8c-4413-8264-7628579b7d57,sess-0304,2026-01-17T10:11:00,property_view,visitor-0563,203.0.113.10,Mozilla/Windows,PROP-0009,119,false,false
110b3936-2594-4619-8b5b-0da3b7389457,sess-0102,2026-02-09T11:46:00,property_view,visitor-0251,203.0.113.12,Mozilla/Windows,PROP-0017,325,false,false
e2473e02-d8cc-4511-ae0d-497e382bcb9c,sess-0247,2026-03-23T11:17:00,property_view,visitor-0082,203.0.113.13,Mozilla/Windows,PROP-0073,199,false,false
6fe3ccee-ac20-4cd8-be4f-328804c6a887,sess-0222,2026-03-06T14:47:00,property_view,visitor-0779,203.0.113.12,Mozilla/iPhone,PROP-0041,261,false,true
67261f29-4c37-4a09-86b6-74538161696d,sess-0079,2026-02-08T14:34:00,property_view,visitor-0567,203.0.113.12,Mozilla/Windows,PROP-0097,146,false,false
1f3dcd0e-4a8c-408c-89b9-cca66a2fd2e1,sess-0037,2026-03-13T14:30:00,property_view,visitor-0342,203.0.113.12,Mozilla/iPhone,PROP-0073,255,false,false
25f8ec77-e2ba-4c4d-abd5-59174a1d5976,sess-0208,2026-03-06T12:31:00,property_view,visitor-0426,203.0.113.10,Mozilla/Windows,PROP-0049,395,true,false
72e3d085-05f2-4d1e-97b0-27642c3c8554,sess-0020,2026-03-17T10:26:00,property_view,visitor-0128,203.0.113.10,Mozilla/iPhone,PROP-0121,304,false,false
56aa8b31-f4bf-4670-99e1-a93bfefd9dcd,sess-0251,2026-02-14T14:45:00,property_view,visitor-0651,203.0.113.10,Mozilla/Windows,PROP-0105,371,false,false
179ce31e-14ac-482c-9106-4511c73de7b9,sess-0186,2026-02-01T13:02:00,property_view,visitor-0647,203.0.113.12,Mozilla/Windows,PROP-0097,29,false,false
73f9e929-5012-44fc-8199-52338bae978f,sess-0127,2026-03-29T11:16:00,property_view,visitor-0617,203.0.113.10,Mozilla/Windows,PROP-0033,354,false,false
dc924ada-c75e-4288-99dd-16cab50459d7,sess-0362,2026-03-24T13:25:00,property_view,visitor-0601,203.0.113.10,Mozilla/Windows,PROP-0001,56,false,false
5a2c9529-b7ba-4df9-add5-8a7e22e66d2c,sess-0155,2026-02-24T12:44:00,property_view,visitor-0513,203.0.113.12,Mozilla/Windows,PROP-0049,352,false,false
a9f42d05-c11c-44a5-aca8-41b6b5e59b11,sess-0294,2026-01-12T10:40:00,property_view,visitor-0796,203.0.113.10,Mozilla/Windows,PROP-0145,88,false,false
90504f8b-2956-4834-8aef-80453c3eb035,sess-0252,2026-01-01T11:52:00,property_view,visitor-0002,203.0.113.12,Mozilla/iPhone,PROP-0049,411,false,false
a02ff51f-c70c-446d-bd11-5dee35f7270e,sess-0192,2026-02-25T11:11:00,property_view,visitor-0191,203.0.113.12,Mozilla/Windows,PROP-0129,116,false,false
9e696021-a7b3-4801-bdd5-b4db4830e542,sess-0031,2026-01-28T11:12:00,property_view,visitor-0768,203.0.113.10,Mozilla/iPhone,PROP-0129,403,false,false
1b75debe-83bc-4707-8db2-86098a54d511,sess-0326,2026-03-21T10:55:00,property_view,visitor-0171,203.0.113.12,Mozilla/iPhone,PROP-0105,58,false,false
6aa4f9f1-c5b9-4dc7-bcc8-d39a2294d067,sess-0249,2026-03-16T11:30:00,property_view,visitor-0689,203.0.113.10,Mozilla/Windows,PROP-0065,19,false,false
1928078e-6795-4214-a17f-c877fa191df4,sess-0268,2026-01-06T10:13:00,property_view,visitor-0008,203.0.113.13,Mozilla/iPhone,PROP-0001,281,false,false
6519f7a4-7787-45b1-9af9-d30899c3f39f,sess-0173,2026-02-13T14:27:00,property_view,visitor-0380,203.0.113.12,Mozilla/Windows,PROP-0065,190,false,false
4173594e-e86d-4a39-a452-653a297875f4,sess-0183,2026-02-18T14:03:00,property_view,visitor-0339,203.0.113.12,Mozilla/Windows,PROP-0057,16,false,false
6b8836b6-2f33-4e79-8a76-beeddd358036,sess-0359,2026-01-16T14:17:00,property_view,visitor-0770,203.0.113.10,Mozilla/Windows,PROP-0097,203,true,false
ab46c208-ce06-4521-9aa0-0b3956b6a12b,sess-0165,2026-01-25T10:40:00,property_view,visitor-0018,203.0.113.13,Mozilla/Windows,PROP-0121,38,false,false
7be1dad7-d21d-48fe-8366-86cd62baa3f6,sess-0314,2026-03-04T13:47:00,property_view,visitor-0084,203.0.113.12,Mozilla/iPhone,PROP-0081,258,false,false
14fe159b-c8ed-440b-a9c1-1b2f4e646e77,sess-0267,2026-01-25T11:55:00,property_view,visitor-0586,203.0.113.12,Mozilla/Windows,PROP-0025,381,false,false
984b2e55-865d-4a72-9474-8f25dd452d46,sess-0240,2026-02-08T14:55:00,property_view,visitor-0173,203.0.113.12,Mozilla/Windows,PROP-0033,74,false,false
11eed4a8-fd0f-4e8f-ab76-0419bd0c537f,sess-0223,2026-01-22T10:06:00,property_view,visitor-0733,203.0.113.10,Mozilla/iPhone,PROP-0137,182,false,false
901bd6da-62b4-4f88-8264-f89fe3cdf8d3,sess-0344,2026-03-27T13:57:00,property_view,visitor-0127,203.0.113.10,Mozilla/Windows,PROP-0065,288,false,false
717e35c3-37a2-42da-952c-fbc2d1e0f5c0,sess-0295,2026-02-12T11:59:00,property_view,visitor-0785,203.0.113.10,Mozilla/Windows,PROP-0121,48,false,false
bc40c2bb-b9c8-450c-a7ce-93407baf98a8,sess-0120,2026-03-13T13:51:00,property_view,visitor-0229,203.0.113.12,Mozilla/iPhone,PROP-0097,163,false,false
e5575ef2-49c0-494e-969a-2cced489bebf,sess-0189,2026-01-25T10:36:00,property_view,visitor-0131,203.0.113.12,Mozilla/Windows,PROP-0017,209,false,false
a3bd97ec-fbdb-4007-8c80-8aa2bbeb742d,sess-0199,2026-03-10T11:54:00,property_view,visitor-0434,203.0.113.10,Mozilla/iPhone,PROP-0001,201,false,false
a133f4aa-6cf0-42fa-88dc-6bfe7a34d4db,sess-0203,2026-03-17T11:06:00,property_view,visitor-0010,203.0.113.13,Mozilla/Windows,PROP-0033,250,false,false
10dc8e8b-3dc9-4316-98be-e546f5766a08,sess-0146,2026-02-28T11:38:00,property_view,visitor-0150,203.0.113.10,Mozilla/Windows,PROP-0073,374,false,true
a4c1d755-57e1-485f-8e4a-005108c8af84,sess-0362,2026-03-30T10:17:00,property_view,visitor-0588,203.0.113.10,Mozilla/Windows,PROP-0081,125,false,false
168c51cb-5299-4190-a917-23623b50dc5e,sess-0367,2026-02-12T11:52:00,property_view,visitor-0216,203.0.113.10,Mozilla/Windows,PROP-0097,130,false,false
1883ea67-0ef3-4e6f-8be0-354b74801f72,sess-0338,2026-02-20T12:52:00,property_view,visitor-0164,203.0.113.10,Mozilla/Windows,PROP-0009,295,false,false
52e7ff6d-f3b0-42e2-adf4-780cedf39557,sess-0271,2026-02-20T13:04:00,property_view,visitor-0745,203.0.113.12,Mozilla/iPhone,PROP-0105,371,false,false
9c1fce40-1aee-4979-8f9d-148e7c02d60d,sess-0028,2026-02-11T14:55:00,property_view,visitor-0727,203.0.113.12,Mozilla/iPhone,PROP-0137,350,false,false
946518ac-44c8-4b5d-b515-575bb13126e3,sess-0112,2026-02-07T11:13:00,property_view,visitor-0767,203.0.113.12,Mozilla/iPhone,PROP-0033,348,false,true
5c231da8-de81-4d52-a0c0-7f17e27f8928,sess-0348,2026-01-19T13:27:00,property_view,visitor-0173,203.0.113.10,Mozilla/Windows,PROP-0145,64,false,false
4fcb0157-5613-462d-aae8-16d5af8c67e8,sess-0174,2026-01-16T14:41:00,property_view,visitor-0608,203.0.113.10,Mozilla/Windows,PROP-0121,91,false,false
593270a6-303c-4a60-8ed3-a3c34e5a3f34,sess-0155,2026-01-31T13:31:00,property_view,visitor-0705,203.0.113.10,Mozilla/Windows,PROP-0097,103,true,false
2d97ac43-b46d-413e-8f07-07223dd26405,sess-0324,2026-03-25T13:17:00,property_view,visitor-0669,203.0.113.10,Mozilla/Windows,PROP-0097,20,false,false
5d03c335-b869-425d-aeaf-75536242bcdb,sess-0012,2026-03-27T14:14:00,property_view,visitor-0601,203.0.113.10,Mozilla/Windows,PROP-0017,308,false,false
6df83eb9-e56f-48f8-b109-d3c2f1697432,sess-0293,2026-03-03T13:19:00,property_view,visitor-0129,203.0.113.13,Mozilla/iPhone,PROP-0025,47,false,false
b628ef4b-0297-4377-9f52-4e0de5fcc48e,sess-0285,2026-03-31T10:25:00,property_view,visitor-0550,203.0.113.10,Mozilla/Windows,PROP-0137,286,false,false
503653c7-6e6e-4f89-ab0e-8f1b73999374,sess-0386,2026-03-25T10:48:00,property_view,visitor-0213,203.0.113.13,Mozilla/Windows,PROP-0129,75,false,false
ae098c5c-4499-45e8-bf0f-f163d6dff142,sess-0021,2026-02-27T12:07:00,property_view,visitor-0132,203.0.113.10,Mozilla/Windows,PROP-0153,349,true,false
af525480-bdd7-41ff-ad3a-26470569e52f,sess-0260,2026-01-05T10:07:00,property_view,visitor-0306,203.0.113.10,Mozilla/iPhone,PROP-0137,293,false,false
