event_id,session_id,event_ts,event_type,user_id,ip,user_agent,amount
0ad2cec9-ced0-418f-ac93-2436aa4da6a0,sess-0007,2026-05-08T01:36:00,login,user-0017,192.0.2.25,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
7a0449ee-c0ac-4e94-9183-1ac2584eedf3,sess-0008,2026-05-09T02:37:00,purchase,user-0018,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,90.64
6b51b598-c071-48a2-99b3-da43a3a47993,sess-0009,2026-05-10T03:38:00,session_start,user-0019,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
68909bd0-dbf0-4f70-b649-e2c30c613c50,sess-0010,2026-05-11T04:39:00,session_start,user-0020,192.0.2.28,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
63fa4df3-a69e-4ca7-bef3-adfe7e50a79f,sess-0011,2026-05-12T05:40:00,page_view,user-0021,192.0.2.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
832158aa-5b20-4315-8370-09850677a37a,sess-0012,2026-05-13T06:41:00,session_start,user-0022,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
91cdb70e-cb9d-45aa-9b8c-5e145911a8ab,sess-0013,2026-05-14T07:42:00,login,user-0023,203.0.113.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
28fa78cf-9b12-46c8-aa23-e1145d07f60f,sess-0014,2026-05-15T08:43:00,page_view,user-0024,8.8.8.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
a0c38afa-6abe-47ed-9e58-315527a18eca,sess-0015,2026-04-20T10:44:00,purchase,user-0025,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,105.02
9b033c92-29e1-4e4c-85c2-f820eebfe5aa,sess-0016,2026-04-21T11:45:00,session_start,user-0026,165.21.186.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
9a3a7974-cabb-456b-b5c8-21dc8f983355,sess-0017,2026-04-22T12:46:00,login,user-0027,185.220.101.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
406a8e41-27ae-462e-8176-57f3c5de1359,sess-0018,2026-04-23T13:47:00,session_start,user-0028,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
9105c710-ff74-4ea2-8e7c-22d82b3a2610,sess-0019,2026-04-24T14:48:00,login,user-0029,192.0.2.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
bcbe9de5-7ea2-4fff-a00b-4097b67536db,sess-0020,2026-04-25T15:49:00,page_view,user-0030,192.0.2.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
45d011b4-5c9b-436b-8f7a-35ced0570d32,sess-0021,2026-04-26T16:50:00,session_start,user-0031,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
3a743b15-8803-42b4-bdb1-64ce71e0de71,sess-0022,2026-04-27T17:51:00,page_view,user-0032,192.0.2.14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
d90564b6-e29e-41a1-8a85-d0a27f7fde2e,sess-0023,2026-04-28T18:52:00,login,user-0033,192.0.2.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
5e41019e-b3c0-43f3-aa6c-9a253452ed12,sess-0024,2026-04-29T19:53:00,session_start,user-0034,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
14f8ac6a-fa88-497d-b0e0-12fdd3a7762e,sess-0025,2026-04-30T20:54:00,purchase,user-0035,192.0.2.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),43.93
b6e5e072-67f7-4287-95f2-6dd4b60fab40,sess-0026,2026-05-01T21:55:00,session_start,user-0036,192.0.2.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
59e1aa92-f67e-42b5-b074-11fd2e081d15,sess-0027,2026-05-02T22:56:00,login,user-0037,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
7794059a-924a-4794-9d29-e78cbd688a4b,sess-0028,2026-05-03T23:57:00,purchase,user-0038,192.0.2.20,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),103.02
039822e8-c800-430e-b6c4-3e457972af29,sess-0029,2026-05-05T00:58:00,session_start,user-whale-001,192.0.2.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
91d27bed-32c2-40db-9e71-1a8fc54a5327,sess-0030,2026-05-06T01:00:00,purchase,user-0040,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,77.08
42805611-ba4b-4f6a-9740-b73aebd9157f,sess-0031,2026-05-07T02:01:00,session_start,user-0041,192.0.2.23,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
b4dfb1fd-972e-4ef3-a1f3-9b6fa987f4d7,sess-0032,2026-05-08T03:02:00,login,user-0042,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e6dd8289-08d0-4e9c-b99c-2aa9ee4c64ad,sess-0033,2026-05-09T04:03:00,login,user-0043,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
ba07dda7-b8c7-4e78-ae4f-850aed6d7446,sess-0034,2026-05-10T05:04:00,page_view,user-0044,192.0.2.26,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
c6efd806-c238-4384-9b41-6b788fd7a6df,sess-0035,2026-05-11T06:05:00,purchase,user-0045,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,119.7
7e39978a-2548-402e-9e7a-6c164b1684a2,sess-0036,2026-05-12T07:06:00,login,user-0046,192.0.2.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
be5f09c2-0609-4bf4-8ba7-18494857d938,sess-0037,2026-05-13T08:07:00,session_start,user-0047,192.0.2.29,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
b529ff31-004a-4af9-b3cf-bc61db170028,sess-0038,2026-05-13T10:08:00,login,user-0048,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
670e3bb6-3f2b-49a1-bdb7-a837656c4b32,sess-0039,2026-05-14T11:09:00,login,user-0049,203.0.113.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
25778689-4e78-4966-96c9-2e23ec566454,sess-0000,2026-04-20T12:10:00,session_start,user-0000,8.8.8.8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
24ca1acf-e212-4b2b-b0fd-449af540da70,sess-0001,2026-04-21T13:11:00,page_view,user-0001,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
31dd350e-007e-4fc0-b94b-7b548938bf85,sess-0002,2026-04-22T14:12:00,purchase,user-0002,165.21.186.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,108.89
68c164ca-ec5e-4718-960c-21e346db02cf,sess-0003,2026-04-23T15:13:00,login,user-0003,185.220.101.50,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
ceea9807-8858-4d46-a1c0-26c893c236c2,sess-0004,2026-04-24T16:14:00,purchase,user-0004,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,96.56
78a50307-1cdc-44c9-bb25-e370a8cf3bf5,sess-0005,2026-04-25T17:15:00,purchase,user-0005,192.0.2.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,46.22
590ce75d-0c4f-43b5-a50f-fcf2812bb86b,sess-0006,2026-04-26T18:16:00,session_start,user-0006,192.0.2.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
585fe08d-2638-481a-9d1c-aef0374e1e70,sess-0007,2026-04-27T19:17:00,page_view,user-0007,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
4eca1c01-5fc6-482e-8717-241df1563e2d,sess-0008,2026-04-28T20:18:00,page_view,user-0008,192.0.2.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
0ba20ed1-7276-4731-b2be-c49609a4dcf3,sess-0009,2026-04-29T21:19:00,session_start,user-0009,192.0.2.15,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
79fcf62f-1edb-406a-bf24-6154d41bddfa,sess-0010,2026-04-30T22:20:00,page_view,user-0010,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
5451f6a8-ba94-4296-a67a-e24accb535d3,sess-0011,2026-05-01T23:21:00,page_view,user-0011,192.0.2.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
893ea195-3355-4efc-9862-d613edb97764,sess-0012,2026-05-03T00:22:00,page_view,user-0012,192.0.2.18,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
47b14a76-a2bb-4e56-9767-0556784a09d6,sess-0013,2026-05-04T01:23:00,login,user-0013,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
1133cf66-a954-418b-9b6c-a0def18b5f4b,sess-0014,2026-05-05T02:24:00,session_start,user-0014,192.0.2.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
53f85755-edb6-46af-8d89-8e3498257df8,sess-0015,2026-05-06T03:25:00,page_view,user-0015,192.0.2.21,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
ff3c88b0-3006-4e3f-80d4-d98316595748,sess-0016,2026-05-07T04:26:00,session_start,user-0016,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
0f0d855f-4add-4d68-be58-336e0b9549a3,sess-0017,2026-05-08T05:27:00,page_view,user-0017,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
4ca51d96-2408-4f67-9ed1-81adea1db46d,sess-0018,2026-05-09T06:28:00,page_view,user-0018,192.0.2.24,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
3a473301-c1f9-458c-8348-f7ea9604938a,sess-0019,2026-05-10T07:29:00,session_start,user-0019,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
7a4d97b9-e61d-4808-9152-8341ad64f152,sess-0020,2026-05-11T08:30:00,purchase,user-whale-001,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,230.0
c5cd21fd-4e6f-4dfe-a427-550fe41a3ca9,sess-0021,2026-05-11T10:31:00,session_start,user-0021,192.0.2.27,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
f269e2e6-edcc-441f-9dba-095af312b5bc,sess-0022,2026-05-12T11:32:00,purchase,user-0022,192.0.2.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,81.69
ceaa187d-0dc9-4b4d-a0b9-427923d3da89,sess-0023,2026-05-13T12:33:00,session_start,user-0023,192.0.2.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
d47be67e-d601-466a-bf0d-134d133e16b2,sess-0024,2026-05-14T13:34:00,purchase,user-0024,203.0.113.10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),82.93
9c4488b7-ad40-425f-8baa-e62c65dbd835,sess-0025,2026-04-20T14:35:00,page_view,user-0025,203.0.113.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
2be2261d-76d7-4101-bbe5-277832f2df39,sess-0026,2026-04-21T15:36:00,login,user-0026,8.8.8.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
bdcdeb1c-25ea-412c-bcfb-eb0b7469e1b9,sess-0027,2026-04-22T16:37:00,session_start,user-0027,1.1.1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
b8bc91c0-6327-40b9-8058-817b04d64179,sess-0028,2026-04-23T17:38:00,purchase,user-0028,165.21.186.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,118.58
e62dceea-cd92-47a8-b90a-6d44c30ab0f4,sess-0029,2026-04-24T18:39:00,purchase,user-0029,185.220.101.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,78.48
983603d9-40fe-43d8-8c45-25af8699c54c,sess-0030,2026-04-25T19:40:00,session_start,user-0030,192.0.2.10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
6b530e16-1d2d-4407-bba4-38757c7d5678,sess-0031,2026-04-26T20:41:00,purchase,user-0031,192.0.2.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,57.54
fa2a75ba-7edf-4c55-bd74-0a05f9eed118,sess-0032,2026-04-27T21:42:00,purchase,user-0032,192.0.2.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,27.91
107793be-f9e7-41ac-9c8f-65f3172e3419,sess-0033,2026-04-28T22:43:00,session_start,user-0033,192.0.2.13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
108b463f-8ab2-464f-9cfb-cb128d5dc4b0,sess-0034,2026-04-29T23:44:00,session_start,user-0034,192.0.2.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
8e58b964-64a2-4247-a371-ec33b6247a6c,sess-0035,2026-05-01T00:45:00,login,user-0035,192.0.2.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
6dbdafbe-edb6-4c74-9ba8-b92c306b04e4,sess-0036,2026-05-02T01:46:00,page_view,user-0036,192.0.2.16,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
c017fe67-55e2-4d5d-b8f8-d38dc6d1be77,sess-0037,2026-05-03T02:47:00,session_start,user-0037,192.0.2.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
173b1de8-99fb-441c-9aa7-bab80083a742,sess-0038,2026-05-04T03:48:00,purchase,user-0038,192.0.2.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,71.1
58534bbb-f99e-406f-adcd-a702c5d5b5d2,sess-0039,2026-05-05T04:49:00,purchase,user-0039,192.0.2.19,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),7.52
a801557e-85ad-4f42-b9f4-dfffbd494ec9,sess-0000,2026-05-06T05:50:00,session_start,user-0040,192.0.2.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
404d1d97-dfad-4443-b70b-ce761798775e,sess-0001,2026-05-07T06:51:00,purchase,user-0041,192.0.2.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,5.93
3eacf522-0fb8-418e-bbe8-450852f19e80,sess-0002,2026-05-08T07:52:00,login,user-0042,192.0.2.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
64acfe97-a519-4504-b589-81089d84c761,sess-0003,2026-05-09T08:53:00,session_start,user-0043,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
c51dfc42-1de4-4066-89e5-48f88922d76b,sess-0004,2026-05-09T10:54:00,purchase,user-0044,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,94.21
9f2ea249-4f67-4c45-a551-95b602696094,sess-0005,2026-05-10T11:55:00,page_view,user-0045,192.0.2.25,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
9a078562-3e1a-4cd0-b5c1-424faad52182,sess-0006,2026-05-11T12:56:00,purchase,user-0046,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,30.19
cd5e69ed-3d26-46ef-bf2e-9325fe713d17,sess-0007,2026-05-12T13:57:00,page_view,user-0047,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
28481f80-a822-42ba-bb74-4140def462d9,sess-0008,2026-05-13T14:58:00,purchase,user-0048,192.0.2.28,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),82.94
8fcaf6dd-7de8-4d0c-b0a9-33fd757ae87b,sess-0009,2026-05-14T15:00:00,page_view,user-0049,192.0.2.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
630117a5-1b4e-479c-9b8b-51a07c6e1e25,sess-0010,2026-04-20T16:01:00,login,user-0000,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
050654e1-eb69-4a28-be57-fcc330106502,sess-0011,2026-04-21T17:02:00,login,user-whale-001,203.0.113.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
6d1c6ada-4cad-4b6c-bf29-13a8a93c555e,sess-0012,2026-04-22T18:03:00,purchase,user-0002,8.8.8.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,95.69
3e2b9500-3bd0-40b4-9316-c1511fb47eba,sess-0013,2026-04-23T19:04:00,login,user-0003,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
ff8b79b0-37d2-4ff1-a52c-0d066e6d777e,sess-0014,2026-04-24T20:05:00,purchase,user-0004,165.21.186.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),89.22
6e2019bc-1a9b-44d7-952a-25638351b5af,sess-0015,2026-04-25T21:06:00,login,user-0005,185.220.101.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
1a48f5a1-c4b2-449f-a94d-4aa33a452298,sess-0016,2026-04-26T22:07:00,purchase,user-0006,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,42.57
a829303a-d5e2-4b5f-872b-79222ab6ebe6,sess-0017,2026-04-27T23:08:00,session_start,user-0007,192.0.2.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
daf97648-9d7b-49f3-96d5-a51f010f01e8,sess-0018,2026-04-29T00:09:00,page_view,user-0008,192.0.2.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
14d19816-273c-4c6a-851c-ea7a77830e60,sess-0019,2026-04-30T01:10:00,page_view,user-0009,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
116b35e9-99ca-4edf-b931-083811ae015f,sess-0020,2026-05-01T02:11:00,page_view,user-0010,192.0.2.14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
45b2d4ae-8d30-4b41-b2ff-0a4499dfdc42,sess-0021,2026-05-02T03:12:00,purchase,user-0011,192.0.2.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,66.05
a4710ef9-0bc0-4c8e-9541-e211535a2c2e,sess-0022,2026-05-03T04:13:00,purchase,user-0012,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,100.5
9b79a5aa-277d-4efe-9a83-3a8c6adc1e00,sess-0023,2026-05-04T05:14:00,purchase,user-0013,192.0.2.17,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),110.12
1bf5b023-4ca5-4c8c-a998-f7830672db75,sess-0024,2026-05-05T06:15:00,session_start,user-0014,192.0.2.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
0c5b25eb-502b-4050-9afc-3747aa918356,sess-0025,2026-05-06T07:16:00,purchase,user-0015,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,90.85
7d308f60-6a7f-4c8e-9516-ff84cb767ab5,sess-0026,2026-05-07T08:17:00,purchase,user-0016,192.0.2.20,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),97.49
112acefb-0e5a-4df3-896b-a27024a26a42,sess-0027,2026-05-07T10:18:00,session_start,user-0017,192.0.2.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
d161407a-95da-48e7-9f46-794a39bf76d8,sess-0028,2026-05-08T11:19:00,login,user-0018,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e48fa791-eacb-44f0-aefe-22bdc5e7e322,sess-0029,2026-05-09T12:20:00,page_view,user-0019,192.0.2.23,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
63f0e30c-72b3-43ab-8e80-423129d16d10,sess-0030,2026-05-10T13:21:00,page_view,user-0020,192.0.2.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
eaeb7bcd-3427-4b12-b045-64b4a57a7db3,sess-0031,2026-05-11T14:22:00,session_start,user-0021,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
c0721793-e58e-4aec-a877-3f66c8ab8788,sess-0032,2026-05-12T15:23:00,purchase,user-0022,192.0.2.26,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),15.38
112d8537-21a0-4ea5-9f9e-e03ff7eeb7e3,sess-0033,2026-05-13T16:24:00,session_start,user-0023,192.0.2.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
92c71546-da2b-4f73-9f0f-1a61785e14bb,sess-0034,2026-05-14T17:25:00,login,user-0024,192.0.2.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
193ffb1f-e451-44b5-b391-0f13c1cb07e1,sess-0035,2026-04-20T18:26:00,purchase,user-0025,192.0.2.29,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),66.71
0aa83c0d-9757-4ac1-91bc-fb357ed3f840,sess-0036,2026-04-21T19:27:00,session_start,user-0026,203.0.113.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
c55ac389-93ef-4f12-ab02-11b2931fa448,sess-0037,2026-04-22T20:28:00,purchase,user-0027,203.0.113.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,82.38
67cafce4-1b0a-4995-9891-0331c3b579b1,sess-0038,2026-04-23T21:29:00,purchase,user-0028,8.8.8.8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),72.22
3293c8c6-82c7-43e1-99a4-ad6d32dc0ba1,sess-0039,2026-04-24T22:30:00,purchase,user-0029,1.1.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,17.46
7983b4b9-09f0-454f-bc16-3cf37352009e,sess-0000,2026-04-25T23:31:00,page_view,user-0030,165.21.186.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
057c0058-7240-45d1-9122-9551ac5d318a,sess-0001,2026-04-27T00:32:00,session_start,user-0031,185.220.101.50,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
8afe354c-35ca-40fc-8f45-a20b6b1a38e9,sess-0002,2026-04-28T01:33:00,login,user-whale-001,192.0.2.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
8347bd83-a589-480e-af9a-1ac6b36e2d52,sess-0003,2026-04-29T02:34:00,purchase,user-0033,192.0.2.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,110.25
2f7ddf2b-75b2-4bff-b63e-f7ca771616eb,sess-0004,2026-04-30T03:35:00,page_view,user-0034,192.0.2.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
cd962a6a-2305-4746-a37b-897aef447fc9,sess-0005,2026-05-01T04:36:00,login,user-0035,192.0.2.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
51e4d6ab-30f8-4e1c-986e-2c2b05adec09,sess-0006,2026-05-02T05:37:00,session_start,user-0036,192.0.2.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
20d9cfc0-c759-4e12-97df-1a0de23ad9fc,sess-0007,2026-05-03T06:38:00,purchase,user-0037,192.0.2.15,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),79.66
6d09bf1b-133f-4d97-9736-c132bc30a857,sess-0008,2026-05-04T07:39:00,login,user-0038,192.0.2.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
c887c50f-1e72-4b6d-8158-65bb8207177b,sess-0009,2026-05-05T08:40:00,page_view,user-0039,192.0.2.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
c64a847d-e9fd-4982-9ef9-05bd8bc113e8,sess-0010,2026-05-05T10:41:00,login,user-0040,192.0.2.18,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
02bf0853-b994-459f-b224-309f76b2eb9d,sess-0011,2026-05-06T11:42:00,login,user-0041,192.0.2.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
2d65c9b5-fd7c-4a17-be49-86bd730e5ff9,sess-0012,2026-05-07T12:43:00,purchase,user-0042,192.0.2.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,119.53
e1858d03-6479-4b1b-bf9a-8add716c9155,sess-0013,2026-05-08T13:44:00,login,user-0043,192.0.2.21,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
a07fb671-153e-4912-a465-6347fe0a248c,sess-0014,2026-05-09T14:45:00,login,user-0044,192.0.2.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
65476fbd-1f03-4cf0-9ee8-7f38ef4bf3e9,sess-0015,2026-05-10T15:46:00,page_view,user-0045,192.0.2.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
eff524f4-a359-4b78-8be2-b6cb59ed0875,sess-0016,2026-05-11T16:47:00,page_view,user-0046,192.0.2.24,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),
6f1514dd-dca9-4cce-abec-908822cbce61,sess-0017,2026-05-12T17:48:00,session_start,user-0047,192.0.2.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
1c3feee2-ee97-47fd-abce-9016a790739c,sess-0018,2026-05-13T18:49:00,session_start,user-0048,192.0.2.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,
e089d368-2932-41eb-ba47-ae874c31cd7f,sess-0019,2026-05-14T19:50:00,purchase,user-0049,192.0.2.27,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X),82.11
